x1,x2,x3,f(x1,x2,x3)
8674498,3942773,3.59,176.93,,
2893517,4347855,2.18,176.82,,
8455125,4926025,3.96,176.79,,
9194726,2206995,2.77,176.69,,
7714127,5488758,4,176.69,,
8613965,7059019,4.79,176.66,,
7606826,9540652,5.24,176.5,,
7914533,7857333,4.85,176.49,,
2027592,5208846,2,176.46,,
2500079,7336557,2.63,176.31,,
6299592,7594824,4.26,176.19,,
7593352,7943643,4.78,176.13,,
9168760,8275064,5.36,176.04,,
3332347,3553361,2.12,175.97,,
8169444,5441064,4.11,175.96,,
8890825,2259543,2.76,175.89,,
6780224,8043745,4.55,175.82,,
8655201,3456060,3.37,175.75,,
5881304,8906129,4.46,175.75,,
7237008,9977694,5.24,175.73,,
7352863,3627526,3.18,175.7,,
5232416,8417121,4.09,175.52,,
4109266,9188437,3.79,175.51,,
7854858,5015198,3.87,175.46,,
8130165,5458392,4.11,175.44,,
5614246,7309143,3.95,175.41,,
5837969,8610874,4.37,175.39,,
2214244,1347022,1.07,175.3,,
8002925,8924394,5.21,175.27,,
9182976,8133190,5.33,175.2,,
5933297,2459985,2.36,175.19,,
5820696,5191516,3.39,175.16,,
7020396,6752851,4.25,175.16,,
9109914,9911510,5.87,175.16,,
5403572,9168698,4.34,175.13,,
9056386,9405926,5.7,175.12,,
3504996,5199946,2.64,175.05,,
6730684,4856389,3.53,175.01,,
7501188,1347730,1.96,174.93,,
7154147,8579068,4.84,174.93,,
9154790,8168452,5.34,174.9,,
6861349,9476308,4.98,174.84,,
163789,9965780,0.79,174.61,,
5664228,9298497,4.49,174.61,,
9723975,8927860,5.76,174.61,,
4801481,590063,1.04,174.58,,
1179774,8872663,2,174.55,,
8623216,7246948,4.89,174.51,,
7849333,4635388,3.73,174.43,,
2572109,6266916,2.48,174.42,,
5149152,5988448,3.44,174.38,,
5766305,5587958,3.51,174.26,,
1697666,6142394,2,174.05,,
2318321,7387498,2.56,174.02,,
1099234,7378952,1.76,173.95,,
4477626,1751988,1.73,173.94,,
6255860,8661265,4.56,173.76,,
6598987,1314132,1.83,173.53,,
6208489,2561964,2.47,173.52,,
9357250,6652068,4.89,173.38,,
7103889,6565142,4.24,173.37,,
4114225,7583477,3.47,173.28,,
9044199,2341421,2.86,173.15,,
8118314,5905544,4.3,173.15,,
7513353,9552787,5.26,173.13,,
8149823,8705028,5.23,173.08,,
8652433,7238583,4.91,173.03,,
5018249,9064722,4.19,172.99,,
8630136,7757388,5.08,172.94,,
5812100,9520486,4.62,172.82,,
8625408,8448652,5.3,172.82,,
7306900,3748346,3.25,172.71,,
4106573,8836448,3.75,172.47,,
8251787,7824594,5,172.43,,
3685430,431000,0.78,172.35,,
5157793,6799778,3.69,172.26,,
3792168,9416007,3.72,172.25,,
2468691,9215675,2.97,172.17,,
4374429,7400568,3.54,172.11,,
2928181,8324970,3.08,171.99,,
6408311,9264882,4.8,171.99,,
5460267,7764307,4.06,171.92,,
4969808,340482,0.81,171.88,,
4107220,5300531,2.91,171.72,,
3734241,134697,0.44,171.71,,
6228209,8849838,4.63,171.69,,
7332479,8172951,4.83,171.66,,
8160745,8156893,5.09,171.62,,
2013780,4578783,1.89,171.61,,
6177795,9953350,4.89,171.6,,
945326,6992453,1.6,171.51,,
8347523,597244,1.39,171.36,,
8374480,8846228,5.37,171.33,,
2529454,3845889,1.95,171.13,,
6139041,7186219,4.15,171.09,,
3696877,5696860,2.87,171.03,,
4360695,4801669,2.86,171.02,,
9307944,5064470,4.29,170.84,,
7308985,9444232,5.19,170.76,,
9351897,7317484,5.17,170.67,,
6288706,5305161,3.61,170.41,,
9143376,1040189,1.93,170.34,,
8240241,2721086,2.96,170.24,,
4167219,8863488,3.81,170.24,,
6825467,1221428,1.81,170.23,,
3194403,5101107,2.53,170.16,,
6925107,6363950,4.16,170.1,,
8866514,5835983,4.51,169.96,,
9866342,5973649,4.81,169.96,,
9276237,5349866,4.41,169.94,,
5072196,5595725,3.34,169.88,,
6137906,5563164,3.66,169.87,,
3493097,6794872,3.05,169.82,,
4985047,9039549,4.21,169.78,,
5026581,6197961,3.5,169.7,,
9224994,8994414,5.71,169.7,,
1015911,2437832,0.99,169.67,,
6247513,8676962,4.62,169.66,,
2998593,1516303,1.34,169.61,,
3714917,4733101,2.63,169.58,,
4455270,7503507,3.63,169.56,,
1079478,8418097,1.89,169.54,,
7850202,6691987,4.55,169.54,,
4997128,2848623,2.37,169.46,,
6011056,8738959,4.55,169.46,,
1103878,9999047,2.09,169.4,,
2568269,7081391,2.68,169.38,,
6991785,2304703,2.52,169.35,,
1382511,1643565,0.95,169.33,,
3905505,9143625,3.75,169.29,,
1520239,8324437,2.23,169.25,,
5771147,9358488,4.61,169.25,,
6927311,6399644,4.18,169.21,,
9986761,9794979,6.21,169.16,,
4262988,1837605,1.76,169.13,,
6958352,4212065,3.4,169.08,,
1833812,8260951,2.45,169.03,,
994971,7195764,1.68,168.98,,
9316683,691499,1.6,168.8,,
7989639,9314482,5.42,168.76,,
3950668,9309698,3.81,168.73,,
7980697,1349871,2.06,168.7,,
7104481,2742169,2.78,168.7,,
5106398,6069721,3.5,168.68,,
7026081,9183967,5.05,168.64,,
1845539,7642361,2.36,168.48,,
2923616,9154166,3.26,168.47,,
9860849,6064078,4.87,168.41,,
7654508,8044704,4.94,168.38,,
3072062,6342998,2.78,168.34,,
3390606,8797287,3.44,168.26,,
9403435,5030713,4.33,168.21,,
7037541,7769756,4.66,168.21,,
3521250,6505241,3.01,168.16,,
7333558,5739794,4.09,168.12,,
2537863,8538755,2.93,168.11,,
2794991,5044494,2.37,168.08,,
5757278,4634655,3.26,167.97,,
2694144,9986119,3.27,167.95,,
5772816,3965404,3.02,167.93,,
9551717,9767361,6.09,167.9,,
7429003,5453362,4.01,167.88,,
9610615,1414021,2.32,167.87,,
9196326,5158760,4.34,167.79,,
8067403,6823611,4.68,167.69,,
6815529,1301277,1.88,167.62,,
3463077,868057,1.09,167.5,,
7094819,4770529,3.67,167.46,,
5126634,8760466,4.23,167.46,,
7156203,4437299,3.56,167.43,,
5982384,2784775,2.58,167.39,,
4050950,9461787,3.91,167.39,,
9060033,9701586,5.92,167.36,,
2379496,3457532,1.81,167.3,,
7220620,7417878,4.62,167.28,,
6486098,9306723,4.91,167.27,,
7857087,3290293,3.21,167.23,,
8601689,3305973,3.37,167.1,,
3991998,3310839,2.3,167.09,,
2551484,1979740,1.42,166.99,,
2999808,5501065,2.57,166.94,,
4286207,6700008,3.39,166.94,,
4970864,7054452,3.74,166.94,,
9661046,3078954,3.45,166.93,,
4192985,5846461,3.13,166.86,,
2823895,8257174,3.05,166.83,,
3361226,7245447,3.12,166.82,,
4793782,8798334,4.11,166.8,,
9518741,4808066,4.28,166.79,,
5962599,6420512,3.91,166.78,,
4818171,8402000,4.02,166.78,,
8884566,1532814,2.33,166.75,,
8602573,6626670,4.78,166.75,,
2854155,7678787,2.96,166.73,,
7352764,3853771,3.37,166.72,,
2059753,8392010,2.63,166.71,,
9851321,5644782,4.72,166.69,,
8605396,6687961,4.8,166.52,,
7830083,8789251,5.25,166.48,,
8859145,8641998,5.54,166.48,,
8609602,5824755,4.48,166.45,,
5374971,6462001,3.73,166.44,,
3882574,7561625,3.43,166.42,,
5588894,3249431,2.7,166.39,,
7886312,5248197,4.07,166.37,,
839144,9894446,1.83,166.35,,
7955241,8204057,5.12,166.35,,
7004432,2877443,2.84,166.25,,
5935854,7048117,4.1,166.25,,
4634744,3540460,2.57,166.24,,
4761516,8370403,4,166.22,,
8323023,5353227,4.23,166.19,,
3321935,7140720,3.09,166.11,,
9893007,5253418,4.57,166.1,,
7238643,8000639,4.82,166.07,,
4480848,2941821,2.3,166.01,,
3931576,3777562,2.44,165.92,,
7758018,8012987,5,165.9,,
5721221,2121123,2.21,165.82,,
4433750,4793116,2.92,165.76,,
8865647,4562631,4.04,165.74,,
9450631,4575560,4.17,165.74,,
2278162,5563000,2.26,165.54,,
6602952,3621875,3.11,165.48,,
3551013,9883002,3.76,165.37,,
4064302,3614399,2.44,165.31,,
9034431,4177086,3.9,165.29,,
5563195,8816566,4.45,165.14,,
6929508,8932424,5,165.11,,
8464483,5552383,4.36,165.03,,
8748262,3414332,3.48,164.97,,
9724863,9401978,6.08,164.87,,
6021184,9188683,4.73,164.82,,
8909876,4947621,4.23,164.69,,
8338971,2861648,3.11,164.68,,
4838875,6352984,3.53,164.57,,
8849875,8073861,5.39,164.4,,
7089897,7388323,4.61,164.22,,
3114502,3477829,2.1,164.16,,
8862397,8278229,5.46,164.15,,
2128823,2757099,1.54,164.12,,
6466045,9912909,5.11,164.11,,
1074162,3871449,1.3,164.08,,
8853464,5020093,4.25,164.05,,
4669420,1518625,1.7,164.04,,
4909732,2899858,2.41,164.04,,
6196795,5211618,3.62,164.03,,
2316010,6628344,2.5,164,,
9580681,3447890,3.67,164,,
7887333,7089512,4.77,163.98,,
1459553,4887147,1.7,163.91,,
8113195,8030312,5.15,163.78,,
2519302,7156705,2.71,163.74,,
6393758,5659578,3.84,163.72,,
9762570,3685727,3.83,163.69,,
1133196,8640408,2,163.6,,
8429085,3823613,3.63,163.59,,
4179485,3733483,2.52,163.5,,
1229184,9562534,2.19,163.44,,
5741618,7417085,4.17,163.39,,
9800987,1701574,2.61,163.36,,
6604637,8739342,4.86,163.33,,
4793277,5375350,3.25,163.15,,
4555161,2827719,2.3,163.13,,
1455392,664235,0.63,163.1,,
3809148,444955,0.83,163.08,,
6440814,3715939,3.13,163.06,,
8420804,8044358,5.27,163.06,,
8390670,9273083,5.64,162.96,,
8965861,4750133,4.18,162.95,,
7134623,8965703,5.12,162.9,,
8762873,4886210,4.19,162.81,,
9214404,6116202,4.81,162.81,,
9166809,3409640,3.58,162.8,,
8474468,7362330,5.06,162.75,,
4458600,3721535,2.61,162.73,,
5667888,5442538,3.56,162.72,,
7892598,4762704,3.93,162.71,,
8191248,8161359,5.24,162.69,,
9589049,2468146,3.12,162.55,,
2721572,1390765,1.25,162.47,,
9538693,3788741,3.85,162.47,,
9041957,4119863,3.91,162.47,,
9204795,6719500,5.04,162.42,,
7730468,3589763,3.38,162.35,,
7251420,5798476,4.16,162.29,,
8305037,989621,1.84,162.24,,
5543847,6895176,3.97,162.22,,
5049008,4009505,2.89,162.09,,
6467442,6975967,4.31,162.09,,
8293003,1324431,2.13,162.06,,
8743878,7641464,5.25,162.05,,
5391444,7876351,4.18,161.91,,
5679729,8333330,4.42,161.88,,
7404811,9654848,5.43,161.87,,
3189314,6672970,2.96,161.86,,
9591851,6046762,4.89,161.86,,
8208737,8759066,5.44,161.83,,
8129246,7429356,4.99,161.8,,
5916717,2389169,2.41,161.75,,
9645536,7640323,5.51,161.69,,
5973798,8190870,4.49,161.66,,
2812343,4353469,2.25,161.64,,
6301938,5516051,3.79,161.64,,
4327589,5298531,3.08,161.58,,
9828961,3190765,3.6,161.54,,
6434827,3603625,3.1,161.52,,
9175313,4157632,3.97,161.45,,
8839694,4449097,4.03,161.45,,
9367971,6638710,5.07,161.45,,
5526699,5203880,3.45,161.33,,
5384670,3801395,2.91,161.31,,
5637720,8434380,4.44,161.26,,
6115488,386483,0.99,161.22,,
5164711,3148153,2.59,161.21,,
8935432,3762443,3.73,161.21,,
4200250,9844250,4.14,161.17,,
7094385,1517730,2.11,161.16,,
7765649,6121639,4.44,161.14,,
8540539,9033421,5.65,161.08,,
4956734,8243564,4.11,161.04,,
9203169,8896717,5.83,160.9,,
2445285,4398521,2.11,160.86,,
6378336,5159447,3.7,160.81,,
6413274,3354386,2.99,160.79,,
7808774,3876438,3.54,160.79,,
2255394,3664532,1.85,160.74,,
6845551,9156346,5.1,160.67,,
9842945,4510699,4.29,160.64,,
9713399,4979320,4.48,160.56,,
2243304,3732755,1.87,160.5,,
6190460,5930193,3.91,160.49,,
3520809,8844071,3.6,160.42,,
4073405,1724195,1.71,160.41,,
9734844,7409495,5.48,160.31,,
9841847,4971750,4.51,160.29,,
7147142,6818013,4.5,160.26,,
4183497,3748239,2.56,160.18,,
7578818,9623621,5.51,160.17,,
5182459,7768604,4.1,160.15,,
5335051,7392141,4.05,160.12,,
9234004,8460624,5.71,160.06,,
8370641,5373657,4.33,160.03,,
5851485,3552788,2.94,159.97,,
8919063,5080684,4.35,159.95,,
5033603,917723,1.39,159.88,,
6685698,442932,1.11,159.86,,
1717737,5407296,1.97,159.77,,
9261156,1271546,2.22,159.72,,
7555944,9658999,5.52,159.69,,
7014551,5221513,3.91,159.63,,
6078965,9496176,4.91,159.63,,
8942091,3833782,3.79,159.56,,
3839936,4743862,2.76,159.49,,
1169790,7985634,1.98,159.46,,
1749293,211618,0.39,159.37,,
4174953,7146702,3.54,159.27,,
2557963,9296950,3.16,159.25,,
4680078,5624136,3.32,159.25,,
8580751,8493700,5.53,159.07,,
8813358,7492603,5.27,158.96,,
7044219,5941955,4.19,158.92,,
7431996,5679270,4.21,158.89,,
1964581,4446482,1.92,158.8,,
4003738,472475,0.89,158.76,,
8494031,5400540,4.39,158.69,,
6064389,775996,1.41,158.68,,
2981891,4015504,2.24,158.65,,
5972402,4345258,3.3,158.63,,
5646975,5080388,3.47,158.62,,
6775511,8263451,4.85,158.6,,
9944468,9206362,6.21,158.58,,
5001023,5577972,3.43,158.55,,
2988225,2471498,1.76,158.52,,
1939805,1621423,1.15,158.42,,
3759643,2490132,1.99,158.36,,
5173951,4679937,3.19,158.36,,
7473763,7682871,4.92,158.36,,
5806812,7813964,4.37,158.33,,
5881856,9665059,4.9,158.23,,
2909723,7475392,3.03,158.16,,
5979999,6197603,3.95,158.16,,
8991185,2405754,3.02,158.05,,
9939651,4487110,4.34,158.05,,
8561609,3436751,3.53,157.99,,
1729205,6072524,2.11,157.98,,
2540456,9064996,3.12,157.83,,
9542010,6430924,5.1,157.69,,
8650824,4764925,4.18,157.67,,
9356310,7522877,5.46,157.63,,
3936328,6992101,3.41,157.59,,
9786799,2402078,3.16,157.55,,
5976151,1847476,2.16,157.52,,
8211345,4988104,4.17,157.33,,
4366061,6205669,3.39,157.32,,
2730497,9371826,3.29,157.3,,
8877750,3666128,3.72,157.21,,
4972116,4463624,3.07,157.03,,
8290571,7282927,5.07,156.98,,
8474239,5494798,4.45,156.97,,
6318841,5604106,3.88,156.95,,
2746747,6971535,2.85,156.93,,
1799541,4869058,1.93,156.91,,
5836627,4234386,3.24,156.83,,
9447095,8694448,5.91,156.76,,
7741742,8793550,5.38,156.75,,
7970002,7926387,5.19,156.74,,
6923109,7997202,4.86,156.61,,
9202974,2695247,3.25,156.58,,
273811,6050957,0.84,156.51,,
8371224,9860127,5.93,156.5,,
9418827,4551243,4.28,156.47,,
3107268,1931705,1.6,156.45,,
3819933,2050948,1.83,156.45,,
6716946,6533457,4.33,156.44,,
442393,3447605,0.81,156.43,,
3982868,5804576,3.14,156.41,,
9385091,1911400,2.77,156.4,,
7464555,9160978,5.4,156.31,,
7490569,579611,1.36,156.28,,
4142475,9394473,4.08,156.23,,
5264197,5085109,3.38,156.2,,
7636788,4411331,3.79,156.17,,
8533334,7062314,5.08,156.12,,
2797861,7886463,3.07,156.08,,
5500551,4134154,3.12,156.04,,
5027162,8303602,4.23,156.02,,
6758614,5123551,3.85,155.93,,
2430815,7406376,2.78,155.9,,
5979945,6481398,4.07,155.9,,
3598690,4919203,2.75,155.83,,
3292147,3628654,2.26,155.8,,
7128096,4170043,3.57,155.74,,
4442004,9519582,4.26,155.74,,
9951246,7630500,5.71,155.61,,
9172067,8575600,5.81,155.59,,
4080769,3045987,2.31,155.49,,
9535628,5577169,4.78,155.46,,
3141864,9806096,3.64,155.32,,
2080587,2223399,1.41,155.28,,
721161,2662565,0.91,155.26,,
8439704,9072443,5.74,155.25,,
5343573,2942153,2.6,155.23,,
6881123,6546903,4.4,155.19,,
5369722,9845154,4.77,155.18,,
5083223,2816240,2.48,155.15,,
8871803,8238980,5.61,155.11,,
7029634,3052033,3.04,155.1,,
7329913,2898349,3.02,155.08,,
9054163,5868099,4.78,155.01,,
8314033,8375509,5.48,154.97,,
6165716,3094284,2.87,154.85,,
4321132,6347592,3.44,154.83,,
8393832,5575052,4.49,154.74,,
2445351,6070013,2.53,154.73,,
325315,3746973,0.73,154.67,,
8765020,8776912,5.76,154.67,,
5195817,6568885,3.84,154.63,,
4973344,8662925,4.31,154.6,,
9789759,7220258,5.52,154.57,,
8583882,4955165,4.29,154.48,,
7395602,7252819,4.81,154.46,,
5285453,3612030,2.87,154.43,,
7198588,7471520,4.82,154.35,,
8585584,9709507,6,154.35,,
7266882,5002167,3.96,154.33,,
5920198,8282965,4.6,154.33,,
2657174,7612315,2.96,154.31,,
7366611,3307314,3.25,154.31,,
8669957,8800629,5.75,154.17,,
9114628,4809292,4.36,154.16,,
8728686,4738446,4.23,154.12,,
8620725,5118301,4.37,154.08,,
8870263,3239014,3.53,154.04,,
7289259,8147586,5.07,154.01,,
7414718,6164698,4.45,153.97,,
9313649,5444388,4.69,153.94,,
3609228,3354640,2.29,153.91,,
3388844,8128592,3.46,153.81,,
1751825,5124774,1.97,153.77,,
6080612,3846209,3.19,153.74,,
4212414,2274728,2.04,153.72,,
2075727,3639954,1.81,153.7,,
3850521,7648585,3.58,153.69,,
9943805,7574581,5.72,153.68,,
1048252,7753976,1.88,153.66,,
8135886,8926190,5.62,153.61,,
3835985,5756366,3.1,153.55,,
8489400,5364819,4.45,153.44,,
7297966,4132183,3.62,153.41,,
9418235,9089154,6.1,153.39,,
8423138,6557832,4.9,153.37,,
6107376,5278450,3.75,153.35,,
4258713,526005,0.99,153.34,,
8175515,6288082,4.73,153.26,,
2475061,4232052,2.14,153.22,,
2007986,3960881,1.86,153.2,,
7141422,7270046,4.76,153.2,,
5767572,8445499,4.61,153.15,,
9858684,5070690,4.67,153.13,,
8556963,7494038,5.29,153.12,,
7409551,5808883,4.33,153.08,,
6361522,6330155,4.19,153.06,,
9639702,9109898,6.19,153.03,,
9845595,575182,1.57,152.98,,
9613628,8196856,5.86,152.96,,
4466245,6538452,3.57,152.93,,
8034811,6527223,4.78,152.88,,
3036379,6931022,3.03,152.87,,
4285024,566145,1.03,152.84,,
3721261,4752400,2.78,152.8,,
4465222,6868070,3.66,152.76,,
6915464,1793525,2.33,152.66,,
1515298,8206118,2.33,152.53,,
6428008,2118268,2.44,152.5,,
5424433,8498633,4.49,152.47,,
6295217,1961256,2.32,152.42,,
5685180,9516540,4.87,152.39,,
7814053,7815951,5.17,152.36,,
3768220,844973,1.18,152.32,,
9701308,6437966,5.23,152.32,,
5777111,8342308,4.6,152.16,,
1122699,1533075,0.87,152.08,,
7054610,8787589,5.22,152.04,,
8575280,1600784,2.45,152.01,,
9390274,8100778,5.78,152,,
7055166,8879962,5.24,151.97,,
3099235,2764284,1.94,151.94,,
3495250,9531864,3.83,151.93,,
7211397,5910243,4.33,151.92,,
9594081,2173896,3.03,151.9,,
9881476,2389079,3.22,151.85,,
4645935,2237834,2.14,151.83,,
5343626,5653922,3.64,151.82,,
2986338,4605401,2.46,151.75,,
4889207,1892919,2.02,151.73,,
9998875,5940058,5.11,151.67,,
5844885,8153762,4.58,151.66,,
7087187,4996033,3.95,151.65,,
9855893,1170660,2.25,151.64,,
4409032,1307454,1.59,151.63,,
6835908,8487358,5.05,151.62,,
8334544,5998722,4.69,151.54,,
4867508,3901214,2.89,151.49,,
3016435,7111624,3.07,151.49,,
9833643,7338562,5.64,151.45,,
9260240,6111995,5,151.35,,
4539253,3434507,2.62,151.29,,
9062488,5353733,4.63,151.28,,
6957873,5858679,4.24,151.24,,
4684701,9391238,4.41,151.21,,
2717178,7023422,2.9,151.2,,
7875179,5356442,4.32,151.18,,
9213666,3472016,3.76,151.13,,
7328896,6178898,4.47,151.13,,
8848784,7645612,5.47,151.13,,
4338910,9691956,4.31,151.12,,
3717883,9292024,3.91,151.07,,
9619329,7308443,5.57,151.02,,
9882107,2597603,3.37,150.99,,
6137745,8784484,4.88,150.96,,
6665996,4813164,3.77,150.91,,
4446175,6678383,3.62,150.88,,
8119352,4840016,4.17,150.87,,
7810628,4003044,3.72,150.86,,
4234786,4391444,2.87,150.83,,
3620848,3741818,2.45,150.8,,
1348702,2845472,1.3,150.74,,
9749792,5540738,4.89,150.74,,
1581035,1827768,1.13,150.7,,
7089279,7699671,4.92,150.68,,
4999603,3342900,2.72,150.67,,
3499191,8804022,3.69,150.67,,
9767596,574553,1.58,150.6,,
2346097,5216319,2.33,150.58,,
8915211,3798104,3.87,150.57,,
7622289,8428283,5.34,150.51,,
7160436,3714285,3.43,150.44,,
8730643,2856728,3.33,150.42,,
8081798,9274828,5.77,150.42,,
3402245,7526234,3.37,150.4,,
6047469,9312183,5,150.4,,
5810544,2991078,2.78,150.39,,
9966496,1910383,2.91,150.34,,
4301284,3858021,2.71,150.29,,
6733763,4921864,3.84,150.28,,
892509,6315944,1.58,150.25,,
7328626,9575088,5.58,150.19,,
8410576,7643258,5.34,150.18,,
8430115,7026497,5.13,150.17,,
4315582,3663236,2.65,150.06,,
9557723,4051194,4.15,149.99,,
2324842,4560412,2.17,149.9,,
7544049,2980826,3.16,149.83,,
3937597,9073184,3.99,149.78,,
9596010,5904740,5.03,149.64,,
3185272,9780949,3.73,149.6,,
9241200,6783683,5.29,149.52,,
8066158,578407,1.44,149.47,,
7161520,8722405,5.28,149.46,,
6586185,8204341,4.92,149.22,,
6896762,5495102,4.12,149.17,,
9601316,9876516,6.51,149.16,,
9574669,8864756,6.16,149.14,,
1729096,6093564,2.17,149.11,,
5305722,4964177,3.43,149.11,,
5662428,8920262,4.76,148.96,,
4157077,9949649,4.31,148.91,,
6193177,9534568,5.15,148.84,,
9575505,2055432,2.97,148.77,,
5803168,5542368,3.8,148.73,,
8479856,8565930,5.71,148.71,,
414493,1858502,0.59,148.7,,
5133034,7991637,4.29,148.65,,
4091294,7228413,3.64,148.64,,
3442470,8533037,3.63,148.57,,
4186921,5527034,3.22,148.53,,
5783403,7141481,4.31,148.43,,
6047324,704837,1.38,148.39,,
9369016,8893425,6.12,148.39,,
810283,2291343,0.91,148.38,,
4192418,3141281,2.43,148.35,,
6316028,7752660,4.7,148.15,,
3647792,3752444,2.48,148.14,,
1992680,7073770,2.52,148.1,,
7312518,3827566,3.55,148.08,,
9033909,3310535,3.67,148.06,,
8173481,7069282,5.1,148,,
8777879,4115792,4.04,147.98,,
8954250,6953645,5.3,147.88,,
7608752,8723068,5.47,147.88,,
7612769,3010630,3.22,147.85,,
3322363,9422104,3.76,147.78,,
8993403,6260209,5.04,147.78,,
7226206,1176727,1.96,147.76,,
2756250,564410,0.84,147.71,,
6312994,9122934,5.1,147.59,,
5175925,9888286,4.81,147.58,,
6493327,8984870,5.14,147.57,,
6130797,4747592,3.63,147.5,,
6941436,9524610,5.47,147.46,,
7527778,9492745,5.69,147.22,,
2742605,3934059,2.21,147.18,,
7376361,3617475,3.48,147.16,,
3015031,8662191,3.44,147.14,,
2428873,4275962,2.17,147.13,,
7295819,9724110,5.67,147.09,,
3895621,5228944,3.04,147.08,,
5079887,8515117,4.43,147.03,,
6264450,7923122,4.75,146.97,,
9430502,4198581,4.24,146.93,,
8755761,1226156,2.21,146.9,,
9349124,8115359,5.87,146.88,,
9397009,4915090,4.58,146.86,,
1975313,6903600,2.49,146.8,,
7271650,7819909,5.09,146.7,,
4971274,5567552,3.55,146.67,,
3505144,6933067,3.33,146.6,,
2243285,5683165,2.41,146.56,,
2223048,7535956,2.76,146.56,,
9594168,6577299,5.36,146.48,,
2691576,2233689,1.66,146.38,,
9422105,5720009,4.96,146.29,,
7441542,6192596,4.59,146.16,,
6673882,5749634,4.19,146.12,,
4285826,6821320,3.65,146.11,,
1725873,2061783,1.27,146.09,,
6799328,1236280,1.96,146.07,,
5571722,3100995,2.81,146.05,,
96725,8916273,0.63,145.98,,
9086227,7726996,5.67,145.89,,
8526472,8721690,5.83,145.85,,
9124240,9578115,6.32,145.82,,
7528965,2719555,3.06,145.75,,
9127719,5098676,4.62,145.71,,
4810157,8005432,4.2,145.63,,
1240446,5099971,1.7,145.62,,
8768563,8952117,6,145.48,,
716365,7930995,1.61,145.4,,
5487112,1781940,2.12,145.38,,
8785846,2041717,2.87,145.29,,
8392098,4510936,4.17,145.29,,
7670640,4956918,4.18,145.25,,
9633048,6306338,5.28,145.16,,
3668308,1219814,1.43,145.07,,
5818233,4378642,3.42,145.02,,
9248355,1706368,2.7,144.88,,
9829967,22734,0.32,144.73,,
5945884,9978459,5.23,144.72,,
3455519,5002481,2.82,144.7,,
6068251,5240915,3.83,144.65,,
6293222,4396241,3.57,144.64,,
6808020,8298578,5.11,144.62,,
5139665,9955980,4.86,144.61,,
8254423,9042556,5.87,144.58,,
5913119,7992889,4.67,144.53,,
4258743,7181261,3.76,144.5,,
4266480,8839594,4.17,144.45,,
9940125,1234544,2.38,144.44,,
3314464,9867869,3.89,144.42,,
6333581,3191802,3.06,144.41,,
5344450,8851627,4.68,144.4,,
7339323,6887787,4.84,144.28,,
3883432,9770720,4.19,144.27,,
1151626,6535882,1.87,144.23,,
9328075,4042305,4.18,144.23,,
9532506,1956333,2.94,144.21,,
9151471,1338157,2.38,144.18,,
9705699,7473136,5.79,144.17,,
9551155,9803333,6.58,144.1,,
3667203,1185069,1.42,144.04,,
5626056,1269482,1.82,144.04,,
6696982,5471763,4.12,144.04,,
7386814,8372978,5.35,144.03,,
6197304,3499522,3.17,144.02,,
9060250,2354123,3.14,144.01,,
2453400,8273053,3.07,143.91,,
9961139,9310735,6.56,143.91,,
5227287,4142741,3.17,143.79,,
6329173,5758868,4.11,143.78,,
5379203,798309,1.41,143.65,,
1901728,9706061,2.93,143.64,,
6727019,3846348,3.47,143.61,,
5138855,8728221,4.57,143.61,,
6404172,5330570,3.98,143.54,,
9231975,2791308,3.46,143.38,,
9521035,3113404,3.72,143.3,,
9947932,4912824,4.77,143.2,,
7511608,6747077,4.86,143.19,,
6333120,9357437,5.26,143.1,,
1074083,8595985,2.08,143.09,,
5490910,1303779,1.83,143.08,,
3606983,5496317,3.04,143.08,,
6422435,9450770,5.32,143.04,,
7089238,8785031,5.39,142.99,,
